"l_a []","l_b []","l_c []","wphi [deg]","wtheta [rad]","Freq [GHz]","dB(S(1,1)) []"
-0.497,0.8678,1.48911394,157.5,-0.0037,95.3,-27.9330193052169
-0.497,0.8678,1.48911394,157.5,-0.0037,95.315,-27.4910330900693
-0.497,0.8678,1.48911394,157.5,-0.0037,95.33,-27.0764732879128
-0.497,0.8678,1.48911394,157.5,-0.0037,95.345,-26.6872870604857
-0.497,0.8678,1.48911394,157.5,-0.0037,95.36,-26.3216490304661
-0.497,0.8678,1.48911394,157.5,-0.0037,95.375,-25.9779309509713
-0.497,0.8678,1.48911394,157.5,-0.0037,95.39,-25.6546754142854
-0.497,0.8678,1.48911394,157.5,-0.0037,95.405,-25.3505732188468
-0.497,0.8678,1.48911394,157.5,-0.0037,95.42,-25.0644439401691
-0.497,0.8678,1.48911394,157.5,-0.0037,95.435,-24.7952192539414
-0.497,0.8678,1.48911394,157.5,-0.0037,95.45,-24.5419285960677
-0.497,0.8678,1.48911394,157.5,-0.0037,95.465,-24.3036867934524
-0.497,0.8678,1.48911394,157.5,-0.0037,95.48,-24.0796833501691
-0.497,0.8678,1.48911394,157.5,-0.0037,95.495,-23.8691731213657
-0.497,0.8678,1.48911394,157.5,-0.0037,95.51,-23.6714681498412
-0.497,0.8678,1.48911394,157.5,-0.0037,95.525,-23.4859304772413
-0.497,0.8678,1.48911394,157.5,-0.0037,95.54,-23.3119657734739
-0.497,0.8678,1.48911394,157.5,-0.0037,95.555,-23.1490176548559
-0.497,0.8678,1.48911394,157.5,-0.0037,95.57,-22.9965625842663
-0.497,0.8678,1.48911394,157.5,-0.0037,95.585,-22.8541052658973
-0.497,0.8678,1.48911394,157.5,-0.0037,95.6,-22.7211744636189
-0.497,0.8678,1.48911394,157.5,-0.0037,95.615,-22.5973191860218
-0.497,0.8678,1.48911394,157.5,-0.0037,95.63,-22.4821051933056
-0.497,0.8678,1.48911394,157.5,-0.0037,95.645,-22.3751117916894
-0.497,0.8678,1.48911394,157.5,-0.0037,95.66,-22.2759288902126
-0.497,0.8678,1.48911394,157.5,-0.0037,95.675,-22.184154302886
-0.497,0.8678,1.48911394,157.5,-0.0037,95.69,-22.0993912863101
-0.497,0.8678,1.48911394,157.5,-0.0037,95.705,-22.0212463092056
-0.497,0.8678,1.48911394,157.5,-0.0037,95.72,-21.9493270558533
-0.497,0.8678,1.48911394,157.5,-0.0037,95.735,-21.8832406702601
-0.497,0.8678,1.48911394,157.5,-0.0037,95.75,-21.8225922519071
-0.497,0.8678,1.48911394,157.5,-0.0037,95.765,-21.7669836171677
-0.497,0.8678,1.48911394,157.5,-0.0037,95.78,-21.716012342811
-0.497,0.8678,1.48911394,157.5,-0.0037,95.795,-21.6692711093293
-0.497,0.8678,1.48911394,157.5,-0.0037,95.81,-21.6263473620284
-0.497,0.8678,1.48911394,157.5,-0.0037,95.825,-21.5868233067696
-0.497,0.8678,1.48911394,157.5,-0.0037,95.84,-21.5502762548349
-0.497,0.8678,1.48911394,157.5,-0.0037,95.855,-21.5162793275119
-0.497,0.8678,1.48911394,157.5,-0.0037,95.87,-21.4844025255995
-0.497,0.8678,1.48911394,157.5,-0.0037,95.885,-21.4542141621364
-0.497,0.8678,1.48911394,157.5,-0.0037,95.9,-21.4252826483291
-0.497,0.8678,1.48911394,157.5,-0.0037,95.915,-21.3971786130824
-0.497,0.8678,1.48911394,157.5,-0.0037,95.93,-21.369477326011
-0.497,0.8678,1.48911394,157.5,-0.0037,95.945,-21.3417613827285
-0.497,0.8678,1.48911394,157.5,-0.0037,95.96,-21.3136236000897
-0.497,0.8678,1.48911394,157.5,-0.0037,95.975,-21.2846700585095
-0.497,0.8678,1.48911394,157.5,-0.0037,95.99,-21.2545232191714
-0.497,0.8678,1.48911394,157.5,-0.0037,96.005,-21.2228250365592
-0.497,0.8678,1.48911394,157.5,-0.0037,96.02,-21.1892399819653
-0.497,0.8678,1.48911394,157.5,-0.0037,96.035,-21.1534578920103
-0.497,0.8678,1.48911394,157.5,-0.0037,96.05,-21.1151965581614
-0.497,0.8678,1.48911394,157.5,-0.0037,96.065,-21.0742039789663
-0.497,0.8678,1.48911394,157.5,-0.0037,96.08,-21.0302602061633
-0.497,0.8678,1.48911394,157.5,-0.0037,96.095,-20.9831787286725
-0.497,0.8678,1.48911394,157.5,-0.0037,96.11,-20.9328073541275
-0.497,0.8678,1.48911394,157.5,-0.0037,96.125,-20.8790285652604
-0.497,0.8678,1.48911394,157.5,-0.0037,96.14,-20.8217593471304
-0.497,0.8678,1.48911394,157.5,-0.0037,96.155,-20.7609504998319
-0.497,0.8678,1.48911394,157.5,-0.0037,96.17,-20.696585468874
-0.497,0.8678,1.48911394,157.5,-0.0037,96.185,-20.6286787409447
-0.497,0.8678,1.48911394,157.5,-0.0037,96.2,-20.5572738654761
-0.497,0.8678,1.48911394,157.5,-0.0037,96.215,-20.482441171764
-0.497,0.8678,1.48911394,157.5,-0.0037,96.23,-20.4042752570988
-0.497,0.8678,1.48911394,157.5,-0.0037,96.245,-20.3228923233883
-0.497,0.8678,1.48911394,157.5,-0.0037,96.26,-20.2384274383582
-0.497,0.8678,1.48911394,157.5,-0.0037,96.275,-20.1510317929935
-0.497,0.8678,1.48911394,157.5,-0.0037,96.29,-20.0608700200184
-0.497,0.8678,1.48911394,157.5,-0.0037,96.305,-19.9681176295362
-0.497,0.8678,1.48911394,157.5,-0.0037,96.32,-19.8729586081279
-0.497,0.8678,1.48911394,157.5,-0.0037,96.335,-19.7755832173746
-0.497,0.8678,1.48911394,157.5,-0.0037,96.35,-19.6761860174599
-0.497,0.8678,1.48911394,157.5,-0.0037,96.365,-19.5749641317082
-0.497,0.8678,1.48911394,157.5,-0.0037,96.38,-19.4721157589417
-0.497,0.8678,1.48911394,157.5,-0.0037,96.395,-19.3678389326379
-0.497,0.8678,1.48911394,157.5,-0.0037,96.41,-19.2623305191632
-0.497,0.8678,1.48911394,157.5,-0.0037,96.425,-19.1557854418768
-0.497,0.8678,1.48911394,157.5,-0.0037,96.44,-19.0483961136095
-0.497,0.8678,1.48911394,157.5,-0.0037,96.455,-18.9403520568319
-0.497,0.8678,1.48911394,157.5,-0.0037,96.47,-18.8318396886022
-0.497,0.8678,1.48911394,157.5,-0.0037,96.485,-18.7230422459898
-0.497,0.8678,1.48911394,157.5,-0.0037,96.5,-18.6141398269519
-0.497,0.8678,1.48911394,157.5,-0.0037,96.515,-18.5053095214453
-0.497,0.8678,1.48911394,157.5,-0.0037,96.53,-18.3967256077715
-0.497,0.8678,1.48911394,157.5,-0.0037,96.545,-18.2885597896503
-0.497,0.8678,1.48911394,157.5,-0.0037,96.56,-18.1809814502202
-0.497,0.8678,1.48911394,157.5,-0.0037,96.575,-18.0741579000118
-0.497,0.8678,1.48911394,157.5,-0.0037,96.59,-17.9682545968731
-0.497,0.8678,1.48911394,157.5,-0.0037,96.605,-17.8634353168647
-0.497,0.8678,1.48911394,157.5,-0.0037,96.62,-17.7598622562521
-0.497,0.8678,1.48911394,157.5,-0.0037,96.635,-17.6576960459623
-0.497,0.8678,1.48911394,157.5,-0.0037,96.65,-17.5570956612622
-0.497,0.8678,1.48911394,157.5,-0.0037,96.665,-17.4582182110198
-0.497,0.8678,1.48911394,157.5,-0.0037,96.68,-17.3612185927874
-0.497,0.8678,1.48911394,157.5,-0.0037,96.695,-17.2662490021582
-0.497,0.8678,1.48911394,157.5,-0.0037,96.71,-17.1734582874659
-0.497,0.8678,1.48911394,157.5,-0.0037,96.725,-17.082991143967
-0.497,0.8678,1.48911394,157.5,-0.0037,96.74,-16.9949871452023
-0.497,0.8678,1.48911394,157.5,-0.0037,96.755,-16.9095796133068
-0.497,0.8678,1.48911394,157.5,-0.0037,96.77,-16.8268943345897
-0.497,0.8678,1.48911394,157.5,-0.0037,96.785,-16.7470481317028
-0.497,0.8678,1.48911394,157.5,-0.0037,96.8,-16.6701473090534
-0.497,0.8678,1.48911394,157.5,-0.0037,96.815,-16.5962859936641
-0.497,0.8678,1.48911394,157.5,-0.0037,96.83,-16.5255443992473
-0.497,0.8678,1.48911394,157.5,-0.0037,96.845,-16.4579870466396
-0.497,0.8678,1.48911394,157.5,-0.0037,96.86,-16.3936609786576
-0.497,0.8678,1.48911394,157.5,-0.0037,96.875,-16.3325940116403
-0.497,0.8678,1.48911394,157.5,-0.0037,96.89,-16.2747930691398
-0.497,0.8678,1.48911394,157.5,-0.0037,96.905,-16.2202426451739
-0.497,0.8678,1.48911394,157.5,-0.0037,96.92,-16.1689034449182
-0.497,0.8678,1.48911394,157.5,-0.0037,96.935,-16.1207112495524
-0.497,0.8678,1.48911394,157.5,-0.0037,96.95,-16.0755760490918
-0.497,0.8678,1.48911394,157.5,-0.0037,96.965,-16.0333814824355
-0.497,0.8678,1.48911394,157.5,-0.0037,96.98,-15.9939846176631
-0.497,0.8678,1.48911394,157.5,-0.0037,96.995,-15.9572160980127
-0.497,0.8678,1.48911394,157.5,-0.0037,97.01,-15.922880670263
-0.497,0.8678,1.48911394,157.5,-0.0037,97.025,-15.8907581027878
-0.497,0.8678,1.48911394,157.5,-0.0037,97.04,-15.8606044907593
-0.497,0.8678,1.48911394,157.5,-0.0037,97.055,-15.8321539362772
-0.497,0.8678,1.48911394,157.5,-0.0037,97.07,-15.8051205819962
-0.497,0.8678,1.48911394,157.5,-0.0037,97.085,-15.7792009685054
-0.497,0.8678,1.48911394,157.5,-0.0037,97.1,-15.7540766785759
-0.497,0.8678,1.48911394,157.5,-0.0037,97.115,-15.7294172256768
-0.497,0.8678,1.48911394,157.5,-0.0037,97.13,-15.704883140002
-0.497,0.8678,1.48911394,157.5,-0.0037,97.145,-15.6801292027063
-0.497,0.8678,1.48911394,157.5,-0.0037,97.16,-15.6548077780889
-0.497,0.8678,1.48911394,157.5,-0.0037,97.175,-15.6285721939819
-0.497,0.8678,1.48911394,157.5,-0.0037,97.19,-15.6010801224553
-0.497,0.8678,1.48911394,157.5,-0.0037,97.205,-15.5719969159361
-0.497,0.8678,1.48911394,157.5,-0.0037,97.22,-15.5409988577592
-0.497,0.8678,1.48911394,157.5,-0.0037,97.235,-15.5077762907977
-0.497,0.8678,1.48911394,157.5,-0.0037,97.25,-15.4720365929546
-0.497,0.8678,1.48911394,157.5,-0.0037,97.265,-15.4335069737452
-0.497,0.8678,1.48911394,157.5,-0.0037,97.28,-15.3919370717691
-0.497,0.8678,1.48911394,157.5,-0.0037,97.295,-15.3471013384202
-0.497,0.8678,1.48911394,157.5,-0.0037,97.31,-15.2988011985478
-0.497,0.8678,1.48911394,157.5,-0.0037,97.325,-15.2468669838453
-0.497,0.8678,1.48911394,157.5,-0.0037,97.34,-15.1911596393724
-0.497,0.8678,1.48911394,157.5,-0.0037,97.355,-15.1315722076942
-0.497,0.8678,1.48911394,157.5,-0.0037,97.37,-15.0680310985431
-0.497,0.8678,1.48911394,157.5,-0.0037,97.385,-15.0004971545447
-0.497,0.8678,1.48911394,157.5,-0.0037,97.4,-14.9289665253185
-0.497,0.8678,1.48911394,157.5,-0.0037,97.415,-14.8534713630408
-0.497,0.8678,1.48911394,157.5,-0.0037,97.43,-14.7740803522752
-0.497,0.8678,1.48911394,157.5,-0.0037,97.445,-14.6908990854422
-0.497,0.8678,1.48911394,157.5,-0.0037,97.46,-14.6040702926874
-0.497,0.8678,1.48911394,157.5,-0.0037,97.475,-14.5137739310726
-0.497,0.8678,1.48911394,157.5,-0.0037,97.49,-14.4202271329992
-0.497,0.8678,1.48911394,157.5,-0.0037,97.505,-14.3236840076347
-0.497,0.8678,1.48911394,157.5,-0.0037,97.52,-14.2244352819846
-0.497,0.8678,1.48911394,157.5,-0.0037,97.535,-14.1228077603464
-0.497,0.8678,1.48911394,157.5,-0.0037,97.55,-14.0191635724797
-0.497,0.8678,1.48911394,157.5,-0.0037,97.565,-13.9138991723321
-0.497,0.8678,1.48911394,157.5,-0.0037,97.58,-13.8074440410714
-0.497,0.8678,1.48911394,157.5,-0.0037,97.595,-13.7002590411254
-0.497,0.8678,1.48911394,157.5,-0.0037,97.61,-13.5928343626423
-0.497,0.8678,1.48911394,157.5,-0.0037,97.625,-13.4856870011308
-0.497,0.8678,1.48911394,157.5,-0.0037,97.64,-13.3793577058925
-0.497,0.8678,1.48911394,157.5,-0.0037,97.655,-13.2744073441817
-0.497,0.8678,1.48911394,157.5,-0.0037,97.67,-13.1714126366384
-0.497,0.8678,1.48911394,157.5,-0.0037,97.685,-13.070961236135
-0.497,0.8678,1.48911394,157.5,-0.0037,97.7,-12.9736461451118
-0.497,0.8678,1.48911394,157.5,-0.0037,97.715,-12.8800594956311
-0.497,0.8678,1.48911394,157.5,-0.0037,97.73,-12.790785751094
-0.497,0.8678,1.48911394,157.5,-0.0037,97.745,-12.7063944273904
-0.497,0.8678,1.48911394,157.5,-0.0037,97.76,-12.6274324720567
-0.497,0.8678,1.48911394,157.5,-0.0037,97.775,-12.5544164798942
-0.497,0.8678,1.48911394,157.5,-0.0037,97.79,-12.4878249590388
-0.497,0.8678,1.48911394,157.5,-0.0037,97.805,-12.4280908889359
-0.497,0.8678,1.48911394,157.5,-0.0037,97.82,-12.375594827503
-0.497,0.8678,1.48911394,157.5,-0.0037,97.835,-12.3306588259489
-0.497,0.8678,1.48911394,157.5,-0.0037,97.85,-12.293541394349
-0.497,0.8678,1.48911394,157.5,-0.0037,97.865,-12.2644337286979
-0.497,0.8678,1.48911394,157.5,-0.0037,97.88,-12.2434573620329
-0.497,0.8678,1.48911394,157.5,-0.0037,97.895,-12.2306633413058
-0.497,0.8678,1.48911394,157.5,-0.0037,97.91,-12.2260329624489
-0.497,0.8678,1.48911394,157.5,-0.0037,97.925,-12.2294800239543
-0.497,0.8678,1.48911394,157.5,-0.0037,97.94,-12.2408544900844
-0.497,0.8678,1.48911394,157.5,-0.0037,97.955,-12.2599473939881
-0.497,0.8678,1.48911394,157.5,-0.0037,97.97,-12.2864967629754
-0.497,0.8678,1.48911394,157.5,-0.0037,97.985,-12.3201943159724
-0.497,0.8678,1.48911394,157.5,-0.0037,98,-12.3606926680132
-0.497,0.8678,1.48911394,180,-0.0037,92,-13.7083724108938
-0.497,0.8678,1.48911394,180,-0.0037,92.015,-13.6908987456624
-0.497,0.8678,1.48911394,180,-0.0037,92.03,-13.6799979216652
-0.497,0.8678,1.48911394,180,-0.0037,92.045,-13.6757278698037
-0.497,0.8678,1.48911394,180,-0.0037,92.06,-13.6780550511647
-0.497,0.8678,1.48911394,180,-0.0037,92.075,-13.6868535475267
-0.497,0.8678,1.48911394,180,-0.0037,92.09,-13.7019076568817
-0.497,0.8678,1.48911394,180,-0.0037,92.105,-13.7229179140565
-0.497,0.8678,1.48911394,180,-0.0037,92.12,-13.7495102167771
-0.497,0.8678,1.48911394,180,-0.0037,92.135,-13.7812475290504
-0.497,0.8678,1.48911394,180,-0.0037,92.15,-13.8176434789397
-0.497,0.8678,1.48911394,180,-0.0037,92.165,-13.8581770807927
-0.497,0.8678,1.48911394,180,-0.0037,92.18,-13.9023077968648
-0.497,0.8678,1.48911394,180,-0.0037,92.195,-13.9494902045164
-0.497,0.8678,1.48911394,180,-0.0037,92.21,-13.9991876395704
-0.497,0.8678,1.48911394,180,-0.0037,92.225,-14.0508843262242
-0.497,0.8678,1.48911394,180,-0.0037,92.24,-14.1040956601155
-0.497,0.8678,1.48911394,180,-0.0037,92.255,-14.1583764663579
-0.497,0.8678,1.48911394,180,-0.0037,92.27,-14.2133271948007
-0.497,0.8678,1.48911394,180,-0.0037,92.285,-14.2685981312134
-0.497,0.8678,1.48911394,180,-0.0037,92.3,-14.323891790922
-0.497,0.8678,1.48911394,180,-0.0037,92.315,-14.3789637199695
-0.497,0.8678,1.48911394,180,-0.0037,92.33,-14.4336219604367
-0.497,0.8678,1.48911394,180,-0.0037,92.345,-14.4877254453176
-0.497,0.8678,1.48911394,180,-0.0037,92.36,-14.541181579358
-0.497,0.8678,1.48911394,180,-0.0037,92.375,-14.5939432406758
-0.497,0.8678,1.48911394,180,-0.0037,92.39,-14.6460054085079
-0.497,0.8678,1.48911394,180,-0.0037,92.405,-14.6974015890234
-0.497,0.8678,1.48911394,180,-0.0037,92.42,-14.7482001768909
-0.497,0.8678,1.48911394,180,-0.0037,92.435,-14.7985008574135
-0.497,0.8678,1.48911394,180,-0.0037,92.45,-14.8484311239939
-0.497,0.8678,1.48911394,180,-0.0037,92.465,-14.8981429593056
-0.497,0.8678,1.48911394,180,-0.0037,92.48,-14.9478097061397
-0.497,0.8678,1.48911394,180,-0.0037,92.495,-14.9976231354898
-0.497,0.8678,1.48911394,180,-0.0037,92.51,-15.0477907047867
-0.497,0.8678,1.48911394,180,-0.0037,92.525,-15.0985329879559
-0.497,0.8678,1.48911394,180,-0.0037,92.54,-15.1500812507335
-0.497,0.8678,1.48911394,180,-0.0037,92.555,-15.2026751390343
-0.497,0.8678,1.48911394,180,-0.0037,92.57,-15.2565604447475
-0.497,0.8678,1.48911394,180,-0.0037,92.585,-15.3119869118136
-0.497,0.8678,1.48911394,180,-0.0037,92.6,-15.3692060455557
-0.497,0.8678,1.48911394,180,-0.0037,92.615,-15.42846888979
-0.497,0.8678,1.48911394,180,-0.0037,92.63,-15.4900237390847
-0.497,0.8678,1.48911394,180,-0.0037,92.645,-15.5541137575657
-0.497,0.8678,1.48911394,180,-0.0037,92.66,-15.6209744808126
-0.497,0.8678,1.48911394,180,-0.0037,92.675,-15.6908311835974
-0.497,0.8678,1.48911394,180,-0.0037,92.69,-15.7638961034367
-0.497,0.8678,1.48911394,180,-0.0037,92.705,-15.8403655181087
-0.497,0.8678,1.48911394,180,-0.0037,92.72,-15.9204166843294
-0.497,0.8678,1.48911394,180,-0.0037,92.735,-16.0042046545855
-0.497,0.8678,1.48911394,180,-0.0037,92.75,-16.0918589995296
-0.497,0.8678,1.48911394,180,-0.0037,92.765,-16.1834804741457
-0.497,0.8678,1.48911394,180,-0.0037,92.78,-16.2791376768615
-0.497,0.8678,1.48911394,180,-0.0037,92.795,-16.3788637616289
-0.497,0.8678,1.48911394,180,-0.0037,92.81,-16.4826532734041
-0.497,0.8678,1.48911394,180,-0.0037,92.825,-16.5904591870998
-0.497,0.8678,1.48911394,180,-0.0037,92.84,-16.7021902385966
-0.497,0.8678,1.48911394,180,-0.0037,92.855,-16.8177086434369
-0.497,0.8678,1.48911394,180,-0.0037,92.87,-16.9368283040102
-0.497,0.8678,1.48911394,180,-0.0037,92.885,-17.0593136089948
-0.497,0.8678,1.48911394,180,-0.0037,92.9,-17.1848789291582
-0.497,0.8678,1.48911394,180,-0.0037,92.915,-17.3131889108965
-0.497,0.8678,1.48911394,180,-0.0037,92.93,-17.4438596626509
-0.497,0.8678,1.48911394,180,-0.0037,92.945,-17.576460919047
-0.497,0.8678,1.48911394,180,-0.0037,92.96,-17.7105192527073
-0.497,0.8678,1.48911394,180,-0.0037,92.975,-17.8455223836519
-0.497,0.8678,1.48911394,180,-0.0037,92.99,-17.9809246105385
-0.497,0.8678,1.48911394,180,-0.0037,93.005,-18.1161533564448
-0.497,0.8678,1.48911394,180,-0.0037,93.02,-18.250616784507
-0.497,0.8678,1.48911394,180,-0.0037,93.035,-18.3837123960694
-0.497,0.8678,1.48911394,180,-0.0037,93.05,-18.5148364772967
-0.497,0.8678,1.48911394,180,-0.0037,93.065,-18.6433942114654
-0.497,0.8678,1.48911394,180,-0.0037,93.08,-18.7688102262222
-0.497,0.8678,1.48911394,180,-0.0037,93.095,-18.8905393015627
-0.497,0.8678,1.48911394,180,-0.0037,93.11,-19.0080769292118
-0.497,0.8678,1.48911394,180,-0.0037,93.125,-19.1209693916929
-0.497,0.8678,1.48911394,180,-0.0037,93.14,-19.2288230234091
-0.497,0.8678,1.48911394,180,-0.0037,93.155,-19.3313123293308
-0.497,0.8678,1.48911394,180,-0.0037,93.17,-19.4281866705815
-0.497,0.8678,1.48911394,180,-0.0037,93.185,-19.5192752796206
-0.497,0.8678,1.48911394,180,-0.0037,93.2,-19.6044904379596
-0.497,0.8678,1.48911394,180,-0.0037,93.215,-19.6838287316038
-0.497,0.8678,1.48911394,180,-0.0037,93.23,-19.7573703873716
-0.497,0.8678,1.48911394,180,-0.0037,93.245,-19.8252767798604
-0.497,0.8678,1.48911394,180,-0.0037,93.26,-19.8877862771724
-0.497,0.8678,1.48911394,180,-0.0037,93.275,-19.9452086576464
-0.497,0.8678,1.48911394,180,-0.0037,93.29,-19.9979183754991
-0.497,0.8678,1.48911394,180,-0.0037,93.305,-20.0463469782957
-0.497,0.8678,1.48911394,180,-0.0037,93.32,-20.090974983545
-0.497,0.8678,1.48911394,180,-0.0037,93.335,-20.1323235074167
-0.497,0.8678,1.48911394,180,-0.0037,93.35,-20.1709459090544
-0.497,0.8678,1.48911394,180,-0.0037,93.365,-20.2074196735508
-0.497,0.8678,1.48911394,180,-0.0037,93.38,-20.2423387100068
-0.497,0.8678,1.48911394,180,-0.0037,93.395,-20.2763061925772
-0.497,0.8678,1.48911394,180,-0.0037,93.41,-20.309928025775
-0.497,0.8678,1.48911394,180,-0.0037,93.425,-20.3438069733942
-0.497,0.8678,1.48911394,180,-0.0037,93.44,-20.378537455133
-0.497,0.8678,1.48911394,180,-0.0037,93.455,-20.4147009873154
-0.497,0.8678,1.48911394,180,-0.0037,93.47,-20.4528622242155
-0.497,0.8678,1.48911394,180,-0.0037,93.485,-20.4935655439593
-0.497,0.8678,1.48911394,180,-0.0037,93.5,-20.5373321169495
-0.497,0.8678,1.48911394,180,-0.0037,93.515,-20.5846573941398
-0.497,0.8678,1.48911394,180,-0.0037,93.53,-20.6360089560307
-0.497,0.8678,1.48911394,180,-0.0037,93.545,-20.691824669768
-0.497,0.8678,1.48911394,180,-0.0037,93.56,-20.752511110036
-0.497,0.8678,1.48911394,180,-0.0037,93.575,-20.8184422085402
-0.497,0.8678,1.48911394,180,-0.0037,93.59,-20.8899581059092
-0.497,0.8678,1.48911394,180,-0.0037,93.605,-20.9673641881084
-0.497,0.8678,1.48911394,180,-0.0037,93.62,-21.0509302964349
-0.497,0.8678,1.48911394,180,-0.0037,93.635,-21.1408901054986
-0.497,0.8678,1.48911394,180,-0.0037,93.65,-21.2374406670764
-0.497,0.8678,1.48911394,180,-0.0037,93.665,-21.3407421193211
-0.497,0.8678,1.48911394,180,-0.0037,93.68,-21.4509175605703
-0.497,0.8678,1.48911394,180,-0.0037,93.695,-21.5680530851383
-0.497,0.8678,1.48911394,180,-0.0037,93.71,-21.6921979752614
-0.497,0.8678,1.48911394,180,-0.0037,93.725,-21.8233650391578
-0.497,0.8678,1.48911394,180,-0.0037,93.74,-21.9615310803604
-0.497,0.8678,1.48911394,180,-0.0037,93.755,-22.1066374784956
-0.497,0.8678,1.48911394,180,-0.0037,93.77,-22.258590856947
-0.497,0.8678,1.48911394,180,-0.0037,93.785,-22.4172638087379
-0.497,0.8678,1.48911394,180,-0.0037,93.8,-22.5824956488636
-0.497,0.8678,1.48911394,180,-0.0037,93.815,-22.7540931595032
-0.497,0.8678,1.48911394,180,-0.0037,93.83,-22.9318312942995
-0.497,0.8678,1.48911394,180,-0.0037,93.845,-23.115453809415
-0.497,0.8678,1.48911394,180,-0.0037,93.86,-23.3046737925167
-0.497,0.8678,1.48911394,180,-0.0037,93.875,-23.4991740663205
-0.497,0.8678,1.48911394,180,-0.0037,93.89,-23.6986074509637
-0.497,0.8678,1.48911394,180,-0.0037,93.905,-23.9025968793163
-0.497,0.8678,1.48911394,180,-0.0037,93.92,-24.1107353715088
-0.497,0.8678,1.48911394,180,-0.0037,93.935,-24.3225858894713
-0.497,0.8678,1.48911394,180,-0.0037,93.95,-24.5376811092099
-0.497,0.8678,1.48911394,180,-0.0037,93.965,-24.7555231678545
-0.497,0.8678,1.48911394,180,-0.0037,93.98,-24.9755834640899
-0.497,0.8678,1.48911394,180,-0.0037,93.995,-25.1973026141347
-0.497,0.8678,1.48911394,180,-0.0037,94.01,-25.4200906904244
-0.497,0.8678,1.48911394,180,-0.0037,94.025,-25.6433278957092
-0.497,0.8678,1.48911394,180,-0.0037,94.04,-25.8663658500322
-0.497,0.8678,1.48911394,180,-0.0037,94.055,-26.0885296901519
-0.497,0.8678,1.48911394,180,-0.0037,94.07,-26.3091211978765
-0.497,0.8678,1.48911394,180,-0.0037,94.085,-26.5274231823725
-0.497,0.8678,1.48911394,180,-0.0037,94.1,-26.7427053381393
-0.497,0.8678,1.48911394,180,-0.0037,94.115,-26.9542317810683
-0.497,0.8678,1.48911394,180,-0.0037,94.13,-27.1612704260112
-0.497,0.8678,1.48911394,180,-0.0037,94.145,-27.3631043075242
-0.497,0.8678,1.48911394,180,-0.0037,94.16,-27.5590448593846
-0.497,0.8678,1.48911394,180,-0.0037,94.175,-27.7484470589635
-0.497,0.8678,1.48911394,180,-0.0037,94.19,-27.9307262136511
-0.497,0.8678,1.48911394,180,-0.0037,94.205,-28.1053760260815
-0.497,0.8678,1.48911394,180,-0.0037,94.22,-28.2719874344697
-0.497,0.8678,1.48911394,180,-0.0037,94.235,-28.4302675985509
-0.497,0.8678,1.48911394,180,-0.0037,94.25,-28.5800583064495
-0.497,0.8678,1.48911394,180,-0.0037,94.265,-28.7213530284654
-0.497,0.8678,1.48911394,180,-0.0037,94.28,-28.8543118516895
-0.497,0.8678,1.48911394,180,-0.0037,94.295,-28.9792735996696
-0.497,0.8678,1.48911394,180,-0.0037,94.31,-29.0967645709194
-0.497,0.8678,1.48911394,180,-0.0037,94.325,-29.2075035071288
-0.497,0.8678,1.48911394,180,-0.0037,94.34,-29.3124026073814
-0.497,0.8678,1.48911394,180,-0.0037,94.355,-29.412564615013
-0.497,0.8678,1.48911394,180,-0.0037,94.37,-29.509276195204
-0.497,0.8678,1.48911394,180,-0.0037,94.385,-29.6039979742451
-0.497,0.8678,1.48911394,180,-0.0037,94.4,-29.6983517135577
-0.497,0.8678,1.48911394,180,-0.0037,94.415,-29.794105140571
-0.497,0.8678,1.48911394,180,-0.0037,94.43,-29.8931549619345
-0.497,0.8678,1.48911394,180,-0.0037,94.445,-29.997508557939
-0.497,0.8678,1.48911394,180,-0.0037,94.46,-30.1092648212436
-0.497,0.8678,1.48911394,180,-0.0037,94.475,-30.2305945801195
-0.497,0.8678,1.48911394,180,-0.0037,94.49,-30.3637210558128
-0.497,0.8678,1.48911394,180,-0.0037,94.505,-30.5109008584595
-0.497,0.8678,1.48911394,180,-0.0037,94.52,-30.6744061307402
-0.497,0.8678,1.48911394,180,-0.0037,94.535,-30.8565085976842
-0.497,0.8678,1.48911394,180,-0.0037,94.55,-31.0594664598804
-0.497,0.8678,1.48911394,180,-0.0037,94.565,-31.2855152538551
-0.497,0.8678,1.48911394,180,-0.0037,94.58,-31.5368639724622
-0.497,0.8678,1.48911394,180,-0.0037,94.595,-31.8156978670401
